text,label
어안이 벙벙해 도대체 어느 학교의 어느 과를 가고 싶은거냐고 물었다.,2
당신은 이 공부를 하다보니 행복하지 않았고 앞으로도 행복할 수 없을 것 같다고 말했다.,1
"그럼 도대체 무엇을 하고 싶은거냐 묻자 당신은 또다시 머뭇거리다, 글을 쓸거라 했다.",2
"그럼 그냥 여기서 쓰면 되지 않냐 반문했지만, 행복하지 않은 상태에서 글을 쓸 수는 없다고 대답했다.",2
"다른 과를 다녀도 똑같을지언정, 차라리 그렇게 도망치는게 더 행복할 것 같다고도 덧붙였다.",1
나는 솔직히 말해 화가 났었다.,1
"이런 생각을 나에게 말하지 않았다는게, 더이상 당신과 같은 학교가 아닐 수도 있다는게, 바람이 불면 그 바람과 같이 날아갈 것 같은 사람이었단 내 생각이 정말 현실이 되어버려서.",1
그 뒤는 너무나 자연스러운 이별이었다.,1
"당신은 정말 휴학을 한 뒤 수능을 보러 갔고, 마지막에 남긴 말은 아직까지도 종종 날 찾아와 가슴을 찌른다.",0
하고 싶지 않은 공부를 하는 동안 불행했지만 너와 함께 있는 동안에는 순수하게 행복했다고.,3
"순수하게 행복했다니, 무슨 말일까 되뇌이면 당신이 머리를 쓸어 넘기던 모습이 떠올랐다.",2
시간이 꽤 지나 건너건너 들으니 당신은 정말 다른 학교의 다른 과에 합격해 다닌다더라.,2
과연 당신은 정말 행복할까?,1
거기서는 당신이 쓰고 싶다던 글을 쓸 수 있을까.,2
당신도 혹시 조금은 더 물질적인 것들을 좇게 되지는 않았을까 걱정했다.,1
"나는 휴학을 하고 시험을 준비해볼까 하는데, 글을 쓰는 당신과 점점 더 멀어지는게 아닌가라는 걱정도 든다.",1
사실 안암역에서 당신을 마주치면 무슨 말을 할까 진지하게 생각해본 적도 많다.,2
"보고 싶었어, 사랑해, 술 마시러 갈래, 안아주면 안될까, 잘 지냈니, 등등 말을 건넬까 아니면 그냥 우리 헤어진 적이 없는 것처럼 아무렇지 않게 키스를 해볼까.",1
안암역부터 시작해 그 너머에는 당신과의 기억이 너무 많이 묻어있어 조금 힘들다.,1
"당신에게 이 고민을 털어놓으면 장난스럽게 너도 수능 다시 봐서 같은 학교를 다니자, 라고 해주려나.",2
그러다가 결국에는 당신을 먼 발치에서 마주치고 말았다.,2
잔인하게도 안암역을 나오면 훤히 보이는 참살이의 초입구에서.,1
"여전히 긴 머리를 하고, 여전히 헐렁한 옷을 입은 당신을 멀리서 보고야 말았다.",2
이번에도 내가 바보 같았다.,1
당신에게 무슨 말과 행동을 할 지 생각하기 이전에 과연 당신에게 아는 척을 할 수 있을지 생각했어야 했다.,1
고개를 푹 숙이고 모른 척 돌아갔다.,1
입이 떼어지지 않았고 눈을 뜨면 눈물이 와르르 뛰쳐나와 제멋대로 돌아다닐 것 같았다.,0
만약 아는 체를 했다면 당신은 어떤 표정을 지었을까..,2
또 예전처럼 머리를 쓸어 넘기며 반갑다고 말했으려나.,2
아니면 정말 혹시라도 늘 그랬듯 손부터 잡아주었을까.,2
아마 당신과는 이제 영영 안녕일지도 모른다.,0
나도 언젠간 땅에 닿은 첫눈이 금세 녹아버리는 것처럼 문득 당신을 잊을 수도 있다.,1
"하지만 첫눈이 두 번째 눈을 만나고, 세 번째 눈을 만나다가 결국엔 쌓여버리는 것처럼 영영 못 잊을 수도 있다.",1
"헤어진 사람을 잊지 못하는 건 그 사람이 운전하는, 그리고 하차벨이 없는 버스를 타고 있는 것과 같다는 생각을 종종 하곤 한다.",1
"대답없는 당신에게, ‘창문 열어봐.",2
"단풍 들린 걸 보니 가을이네.’ 라고 말을 건네다가 어느새 이제는 되었다고, 이제는 그만 타도 될 것 같다고 말을 건네는 순간 당신은 브레이크를 잡고 나는 조용히 내리는 버스라는 생각을 한다.",1
그리고 나는 아직까지 버스에서 내리지 못하고 있다.,1
"언젠가 당신이 쓴 글이 세상에 나온다면, 지은이의 이름을 소리내 또박또박 읽어보면, 그 때 내릴 수 있지 않을까.",1
하지만 상관 없습니다 왜냐하면 전 내일 고려대 면접 보러 가니까요 하하하하.,3
"인재를 놓친 Y대에 유감을, 인재를 맞이할 고려대에 감사를 표합니다.",3
나 너무 힘들어,0
어디서부터 잘못된건지 모르겠어,1
다 내려놓고 싶어,0
괜찮은줄 알았는데 아닌가봐,1
이 마음을 털어놓을 사람이,1
어디에도 없네.,1
이들 전부가 쾌활하고 유머러스하고 항상 웃고 다니는 나를 좋아하니까.,2
"산산히 부서져버린 내 모습을 보면 나를 싫어하게 되겠지, 멀리하게 되겠지.",1
걔 요즘 좀 이상한 것 같다고 수근거리겠지.,1
나 싫어하지 마 얘들아,0
나 좀 좋아해주라,0
우리 진짜 친했잖아 재밌었잖아,0
내가 뭘 잘못했는지라도 말해주면 안될까,0
매일매일 어두운 방 안에서 끝도 없이 되뇌이다보니 이제는 꿈에서도 나타나는구나,2
오늘도 내 옆에 있어주는 몇 명 덕분에,2
깨져버린 나라는 조각들을 주워모아,2
얼기설기 이어붙이고 웃는 얼굴을 그린 뒤 방을 나선다,1
엄마 미안해요,1
나는 엄마의 희망이 되기엔 너무 능력없고 보잘것없나봐,0
아빠 미안해요,1
나는 믿음직한 장남이 되기에는 너무 나약하고 유약한가봐,0
그래도 당신들한테는 마지막까지 숨기고 싶어요,1
"23년동안 항상 어디서도, 혼자서도 잘 하던 아들이었으니",2
언제일지 모르는 마지막까지,1
제발 그런 아들이고 싶어,2
오늘도 나와 내 동생을 바라보며 열심히 사는 당신들에게,2
더 이상 아프고 부끄러운 짐 지우고 싶지 않아,2
곧 괜찮아질 거야,2
이 시간이 지나면 이 날이 지나면,2
이렇게 하루하루 지나다보면 언젠가는,2
잘 지내고 있지 별일 없어요,2
방학 되면 집에 갈게,2
사랑해요,4
정말 몇 번을 해도 무뎌지지 않는 것이 이별인 것 같아요,1
헤어짐을 통보받길 기다리는 일분일초가 고통스럽네요,0
상처받지 않으려 이별의 시나리오를 아무리 많이 써봐도,1
미루고 미뤘던 그 이별을 듣는 날엔 다 수포로 돌아가겠죠,1
적당히 좋아할 걸 그랬어요,1
정말 슬프다 그아픔을 공감해줄수있어서 그런가 이별이라는 단어를 듣기전까지는 모든 순간이 이뻣는데 이별을 듣고나니 모든순간이 미움으로 바뀌더라 참 사람이란 간사한거같아 사탕을 쥐어주면 달콤하면 먹을것이고 쓰면 뱉을것이니,0
사랑이라는게 참 미련하고 또 나를 성장시키는 단어다 그 아픔이 무뎌지기전까지 참 많이 힘들것인디,1
이또한 내가 감당해야할 일들이지요 아마 더좋은사랑 더좋은 분 만나라고 하늘이 밀어주고있지않을까요 마치 달콤한 사탕처럼,1
그대의 인생에 봄날이 오길 간절히 기도합니다,2
그리구 너무 아파하지마요 아파하다보면 내몸이 무너지는걸 보고있으니 맑은하늘을 보며 웃으려고 노력해봐요,2
"늦은 저녁, 노란 가로등 아래 골목길을 바라보면, 어디로든 걷고 싶어진다.",2
"그럴 땐 다 헤져버린 전공책을 자취방에 던져버리고, 터벅터벅 길을 걸어나온다.",2
"조그만 길을 따라 걷다보면 희미해져가던 너와의 기억도, 조그마한 별처럼 마음속에 하나 둘 떠오른다.",3
"별 하나에 추억과, 별 하나에 사랑과, 별 하나에 쓸쓸함과.",2
수많은 별을 헤아리며 걷다보면 어느새 어슴푸레한 빛이 떠오른다.,2
"이제 새벽은 다 가고 아침은 밝아오는데, 우리가 함께 헤아리던 그 많던 별들도 이젠 없는데.",2
우리의 이별도 그랬을까.,1
그렇게 아스라이 사라진걸까.,0
차가운 새벽공기가 날카롭게 스친다.,0
결국 뱉어버린 말은,1
마음 저 구석에 있었던,2
실망했다는 말,1
주워담을 수도 없고,2
다시 너를 볼 면목도 없게 되버린,1
한 때의 질투와 애증의 결과,1
사람을 애착한다는 것은,2
이제서야 깨달았지만,2
세상에서 제일 이기적인 말이었다는 것,1
저 연애에 현타 온 것 같아요.,1
지금 애인이랑은 겉으로 보기엔 너무너무 예쁘게 잘 사귀고 있어요.,2
몇 번인가 다툰 적도 있지만 결국 서로 대화하고 이해하면서 잘 풀어나갔고요.,2
사진첩에는 온통 그 친구와 함께 놀면서 찍은 사진들로 가득해요.,2
바빠도 연락 꼬박꼬박 잘 해주고 제가 보고싶어하면 잠깐이라도 틈내서 만나주는 착하고 다정한 애인이에요.,3
"그런데, 제 마음은 항상 어딘가 텅 빈 것 같은 느낌이에요.",1
배부른 소리같죠?,1
저도 이런 제가 너무 한심한데 그냥 참고 있기엔 너무 힘들어서 대숲에라도 제보해요.,0
저는 애인과 함께 있는 시간이 좋고 더 많은 부분을 공유하고 싶어서 같은 취미생활을 하거나 일상의 한 부분을 함께하고 싶어요.,2
그런데 애인은 저랑 보내는 시간은 항상 ‘데이트’여야 하나봐요.,1
애인이 즐겨하는 게임을 저도 같이 하고 싶어서 연습도 나름 한 뒤 같이 하자고 했었어요.,2
"당연히 기뻐하면서 그러자고 할 줄 알았는데, 별로 내키지 않는 것 같더라고요.",1
그 사람의 거의 유일한 취미인데도.,2
그 모습을 보니 무작정 같이 하자고 밀어붙일 수가 없었어요.,1
저는 소소한 취미들이 많은데 그 취미들에도 애인은 별 관심이 없고요.,1
그 외에도 애인이 하는 모든 일들에서 저는 배제되어 있어요.,1
"크게는 새로운 동아리, 스터디 들어가기부터 작게는 시험공부나 끼니를 챙겨먹는 것까지.",2
저와 많이 관련있는 것들도 예외는 아니에요.,2
그런 일상들을 함께 하지 않은 것에 서운해하는 걸 애인은 잘 이해하지 못하는 것 같아요.,1
"그냥 저는, 그 사람에게는 같이 영화 보고 예쁜 곳에 놀러가고 좋은 밥 먹는 상대인걸까요?",1
그 사람이 나쁜 건 아니에요.,2
연애와 사생활은 별개라고 생각할 수 있죠.,2
"다만, 제 가치관과 너무 다르다는 게 저를 너무 힘들게 해요.",1
"이제는 만날 때마다 흔히 연인들이 가는 데이트 코스를 밟기엔 꽤나 오래된 관계인데, 계속 이대로 가다간 제가 금방이라도 지칠 것 같아요.",1
그렇다고 무언가를 억지로 함께 하자고 하는 것은 그 사람을 힘들게 하겠죠.,1
"전 아직 애인이 좋지만, 이런 점들 때문에 이별을 고민하게 돼요.",1
우리가 잘 맞춰나갈 수 있을까요...?,1
'난 다신 걔같은 사랑 못해'.,2
쌀쌀한 이맘때만 되면 네가 생각난다.,2
"유독 스트레스를 많이 받던 날, 하염없이 안아주던 네가.",3
미련이라거나 보고싶다는 그런 아쉬운 마음은 아니지만 아련하고 아득하게.,3
"고2, 토요스포츠에서 처음본 너는 대뜸 초면에 배드민턴을 같이 치자했다.",2
솔직히 뭐 이런애가 다있나 싶긴했는데 흥미로웠다.,3
네가 나보다 배드민턴을 못쳤거든.,2
페메로 번호를 달라하곤 카톡할거라고 당당하게 말하는 네가 너무 어이가 없었다.,2
뭐이런애가다있어.,1
그래도 매일 우리반 앞에와서 기웃거리고 급식실에서 날 보면 해맑게 인사하던 네가 내 마음에도 녹아내렸다.,2
네 뻔뻔함엔 우연을 인연으로 만드는 재주가 있었나보다.,2
"그런지 어언 한달, 네가 왜 고백을 안할까 고민하던 내마음이 눈에 보였는지 너는 야자끝나고 집에 같이가는 길에 떡볶이를 먹다가 불쑥 '좋아한다'말했다.",3
만화에서 보던 것처럼 흐르고 있던 내 땀이 멈추고 심장뛰는 소리가 귓가에 맴도는 것 같았다.,2
두근두근.,3
얼굴이 뜨거운건 떡볶이 탓으로 돌려버렸다.,2
엄한 부모님이 계셔서 비밀로 해야했던 나와 2년을 연애하면서 넌 참 힘들었다.,1
자주 만나지도 못하고 연락도 잘 못하고 우리의 데이트는 야자끝난 하굣길이 대부분이었으니.,1
"너와 한순간이라도 더 있고싶어서 20분이나 더 걸리는 길로, 네가 좋아하던 스탠딩에그의 오래된노래를 들으며 가던 나날들이 아직도 눈에 밟힌다.",2
내가 지쳐할 때 항상 사랑 가득한 눈빛으로 도닥여주던 네가 언제까지고 내 옆에 있을줄 알았다.,1
"넌 수시, 난 수능을 치고 각자 대학에 가게되었다.",2
대학생활에 너무 신났던 난 너무 바빴고 너에게 점점 소홀해졌다.,1
그러던 어느날 나에게 긴 장문의 연락이왔다.,2
너를 너무 사랑하는데 앞으로도 너를 이렇게 사랑하지 못할 것 같다고.,1
날 너무 사랑해서 스스로 상처받고 지친다며 그만하자는 네 말에 나는 '그래그러자'라는 말이후 고대에서 좋은 사람만나라는 네 말엔 답장조차 하지 않았다.,0
참나빴지.,1
네 말대로 대학와서 3년동안 여러 사람을 사귀어봤다.,2
"모두 좋은 사람들이었는데, 그 사람들을 만나면서 정말 행복하면서도, 사랑받으면서도 너와 갔던 곳에 가면 심장이 싸르르해졌다.",1
그리고 넌 2년을 한결같았는데 사람마음이란게 모두 한결같진 않더라.,2
너로인해 풀파워였던 나의 자존감은 나락으로 떨어졌다.,1
사람에게서 너의 모습을 찾기 시작했다.,2
"너무나 다정했던 너나 듬직한 오빠같았던 너, 매번 내 이름을 웃으며 불러주던 너나 내가 심통부리면 머리를 쓰다듬어주던 너, 손깍지끼는 것보다 어깨를 감아주는 걸 좋아하는 나때문에 항상 차가웠던 네 손까지.",2
난 분명 너와 헤어지고 아무렇지도 않았는데 사실 그렇지 않았나보다.,2
내 이상형은 네가 되어있었다.,2
난 너같은 사랑 다신 못할거라고.,2
